Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 3/26/2025 8:00:16 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
15870,COMPSCI 2650,Big Data Systems,View COMPSCI 2650 in Course Search ,001,Computer Science,"Idreos,Stratos",16,12,0,6,0,0,0,34
12841,COMPSCI 2902,Research and Academic Culture,View COMPSCI 2902 in Course Search ,001,Computer Science,"Wattenberg,Martin",0,27,0,0,0,0,0,27
12309,COMPSCI 2990R,Special Topics in Computer Sci,View COMPSCI 2990R in Course Search ,001,Computer Science,"Sudan,Madhu",3,8,0,1,0,0,0,12
12302,COMPSCI 3100,Computational Mechanism Design,View COMPSCI 3100 in Course Search ,001,Computer Science,"Parkes,David",0,5,0,0,0,0,0,5
12306,COMPSCI 3140,Visual Computing,View COMPSCI 3140 in Course Search ,001,Computer Science,"Pfister,Hanspeter",0,6,0,0,0,0,0,6
12303,COMPSCI 3160,Social Computing: Comptn & Eco,View COMPSCI 3160 in Course Search ,001,Computer Science,"Chen,Yiling",0,4,0,0,0,0,0,4
12996,COMPSCI 3180,Human-Computer Interaction,View COMPSCI 3180 in Course Search ,001,Computer Science,"Wattenberg,Martin",0,3,0,0,0,0,0,3
12983,COMPSCI 32,Computational Problem Solving,View COMPSCI 32 in Course Search ,001,Computer Science,"Smith,Michael D.",263,1,0,3,1,0,0,268
12297,COMPSCI 3200,Data Systems Design,View COMPSCI 3200 in Course Search ,001,Computer Science,"Idreos,Stratos",0,3,0,0,0,0,0,3
12547,COMPSCI 3210,Graduate Research Procaccia,View COMPSCI 3210 in Course Search ,001,Computer Science,"Procaccia,Ariel",0,5,0,0,0,0,0,5
12325,COMPSCI 3250,Communicating with Machines,View COMPSCI 3250 in Course Search ,001,Computer Science,"Glassman,Elena Leah",0,4,0,0,0,0,0,4
12308,COMPSCI 3260,Intelligent Interactive Syst,View COMPSCI 3260 in Course Search ,001,Computer Science,"Gajos,Krzysztof Z",0,8,0,0,0,0,0,8
12316,COMPSCI 3270,Tools for Communication,View COMPSCI 3270 in Course Search ,001,Computer Science,"Sudan,Madhu",0,3,0,0,0,0,0,3
12995,COMPSCI 3320,Complex Quantum Many-Body Syst,View COMPSCI 3320 in Course Search ,001,Computer Science,"Anshu,Anurag",0,1,0,0,0,0,0,1
12321,COMPSCI 3350,"Complexity, Algorithms, Crypto",View COMPSCI 3350 in Course Search ,001,Computer Science,"Barak,Boaz",0,3,0,0,0,0,0,3
14175,COMPSCI 3360,Algorithmic Statistics,View COMPSCI 3360 in Course Search ,001,Computer Science,"Chen,Sitan",0,1,0,0,0,0,0,1
12300,COMPSCI 3440,Computer Architecture,View COMPSCI 3440 in Course Search ,001,Computer Science,"Brooks,David",0,4,0,0,0,0,0,4
12323,COMPSCI 3450,Datacenter networking,View COMPSCI 3450 in Course Search ,001,Computer Science,"Yu,Minlan",0,4,0,0,0,0,0,4
12304,COMPSCI 3480,Computer Vision,View COMPSCI 3480 in Course Search ,001,Computer Science,"Zickler,Todd",0,2,0,0,0,0,0,2
12548,COMPSCI 3510,Research Programming Language,View COMPSCI 3510 in Course Search ,001,Computer Science,"Amin,Nada",0,5,0,0,0,0,0,5
12299,COMPSCI 3580,Computational Complexity,View COMPSCI 3580 in Course Search ,001,Computer Science,"Vadhan,Salil P.",0,4,0,0,0,0,0,4
12294,COMPSCI 3600,Online and Randomized Algorith,View COMPSCI 3600 in Course Search ,001,Computer Science,"Mitzenmacher,Michael D.",0,1,0,0,0,0,0,1
12315,COMPSCI 3620,Software Systems,View COMPSCI 3620 in Course Search ,001,Computer Science,"Mickens,James",0,1,0,0,0,0,0,1
12307,COMPSCI 3640,Programming Lang and Security,View COMPSCI 3640 in Course Search ,001,Computer Science,"Chong,Stephen",0,2,0,0,0,0,0,2
17955,COMPSCI 37,Incentives in the Wild,View COMPSCI 37 in Course Search ,001,Computer Science,"Gonczarowski,Yannai A.",26,0,0,0,0,0,0,26
12320,COMPSCI 3720,Topics in Theory for Society,View COMPSCI 3720 in Course Search ,001,Computer Science,"Dwork,Cynthia",0,2,0,0,0,0,0,2
12994,COMPSCI 3740,Graduate Research Gonczarowski,View COMPSCI 3740 in Course Search ,001,Computer Science,"Gonczarowski,Yannai A.",0,1,0,0,0,0,0,1
13220,COMPSCI 3770,"Data Vis, Human-Computer & ML",View COMPSCI 3770 in Course Search ,001,Computer Science,"Viegas,Fernanda",0,2,0,0,0,0,0,2
14174,COMPSCI 3790,Data-Centric Machine Learning,View COMPSCI 3790 in Course Search ,001,Computer Science,"Alvarez Melis,David",0,4,0,0,0,0,0,4
15750,COMPSCI 3810,ML-Era of Foundation Models,View COMPSCI 3810 in Course Search ,001,Computer Science,"Lakkaraju,Hima",0,2,0,0,0,0,0,2
13221,COMPSCI 3830,Machine Learning & AI,View COMPSCI 3830 in Course Search ,001,Computer Science,"Kakade,Sham",0,5,0,0,0,0,0,5
12326,COMPSCI 3850,AI for Social Good,View COMPSCI 3850 in Course Search ,001,Computer Science,"Tambe,Milind",0,4,0,0,0,0,0,4
12317,COMPSCI 3860,Machine Learning,View COMPSCI 3860 in Course Search ,001,Computer Science,"Doshi-Velez,Finale",0,10,0,0,0,0,0,10
12327,COMPSCI 3870,Stat Reinforcement Learning,View COMPSCI 3870 in Course Search ,001,Computer Science,"Murphy,Susan A",0,1,0,0,0,0,0,1
12533,COMPSCI 3880,Multi-Robot Systems,View COMPSCI 3880 in Course Search ,001,Computer Science,"Gil,Stephanie",0,8,0,0,0,0,0,8
13403,COMPSCI 50,Intro to Computer Science,View COMPSCI 50 in Course Search ,001,Computer Science,"Malan,David J.",22,1,0,6,0,0,0,29
12328,COMPSCI 50,Intro to Computer Science,View COMPSCI 50 in Course Search ,002,Computer Science,"Malan,David J.",27,0,1,4,0,0,0,32
12999,COMPSCI 50,Intro to Computer Science,View COMPSCI 50 in Course Search ,003,Computer Science,"Malan,David J.",10,0,0,6,0,0,0,16
13404,COMPSCI 50,Intro to Computer Science,View COMPSCI 50 in Course Search ,004,Computer Science,"Malan,David J.",19,2,0,7,0,0,0,28
12312,COMPSCI 51,Computation Abstraction&Design,View COMPSCI 51 in Course Search ,001,Computer Science,"Shieber,Stuart M.",34,0,0,0,0,0,0,34
12987,COMPSCI 51,Computation Abstraction&Design,View COMPSCI 51 in Course Search ,002,Computer Science,"Shieber,Stuart M.",32,0,0,0,0,0,0,32
12295,COMPSCI 91R,Supervised Reading and Researc,View COMPSCI 91R in Course Search ,001,Computer Science,"Chong,Stephen",42,0,0,0,0,0,0,42
12505,CPB 91R,Research Chemical & Phys Biol,View CPB 91R in Course Search ,001,Chemical & Physical Biology,"Mao,Dominic M",3,0,0,0,0,0,0,3
12506,CPB 99B,Lab Research for Honors Thesis,View CPB 99B in Course Search ,001,Chemical & Physical Biology,"Mao,Dominic M",10,0,0,0,0,0,0,10
10854,CZCH AB,Elementary Czech II,View CZCH AB in Course Search ,001,Slavic Languages & Literatures,"Tuckerova,Veronika",1,1,0,0,0,0,0,2
10855,CZCH BB,Intermediate Czech II,View CZCH BB in Course Search ,001,Slavic Languages & Literatures,"Tuckerova,Veronika",2,0,0,0,0,0,0,2
25784,CZCH BB,Intermediate Czech II,View CZCH BB in Course Search ,002,Slavic Languages & Literatures,"Tuckerova,Veronika",1,0,0,0,0,0,0,1
21486,CZCH CR,Advanced Czech,View CZCH CR in Course Search ,001,Slavic Languages & Literatures,"Tuckerova,Veronika",2,2,0,0,0,0,0,4
11166,DESIGN 300,Reading and Research,View DESIGN 300 in Course Search ,014,"Arch, Landscape & Urban Plan","Malkawi,Ali",0,1,0,0,0,0,0,1
11169,DESIGN 300,Reading and Research,View DESIGN 300 in Course Search ,015,"Arch, Landscape & Urban Plan","Davis,Diane Emily",0,1,0,0,0,0,0,1
12019,DESIGN 302,Teaching,View DESIGN 302 in Course Search ,001,"Arch, Landscape & Urban Plan",,0,8,0,0,0,0,0,8
10274,DESIGN 304,Doctoral Dissertations Archite,View DESIGN 304 in Course Search ,001,"Arch, Landscape & Urban Plan",,0,4,0,0,0,0,0,4
10672,DESIGN 307,Doctoral Dissertations Landsca,View DESIGN 307 in Course Search ,001,"Arch, Landscape & Urban Plan",,0,1,0,0,0,0,0,1
10411,DESIGN 310,Doctoral Dissertations Urban P,View DESIGN 310 in Course Search ,001,"Arch, Landscape & Urban Plan",,0,4,0,0,0,0,0,4
12692,DRB 207,Developmental Biology,View DRB 207 in Course Search ,0001,Medical Sciences,"Lassar,Andrew",0,5,0,0,0,0,0,5
10738,DRB 310,Blood Stem Cell Development,View DRB 310 in Course Search ,001,Medical Sciences,"North,Trista Elizabeth",0,2,0,0,0,0,0,2
10739,DRB 311,Cardiovascular Development and,View DRB 311 in Course Search ,001,Medical Sciences,"Burns,Caroline Erter",0,1,0,0,0,0,0,1
10742,DRB 314,Devel & Reprogramming Neuronal,View DRB 314 in Course Search ,001,Medical Sciences,"Arlotta,Paola",0,3,0,0,0,0,0,3
10744,DRB 316,Stem Cells and Organ Size,View DRB 316 in Course Search ,001,Medical Sciences,"Camargo,Fernando D.",0,2,0,0,0,0,0,2
10756,DRB 320,Lung Regeneration and Lung Dis,View DRB 320 in Course Search ,001,Medical Sciences,"Rajagopal,Jayaraj",0,2,0,0,0,0,0,2
10789,DRB 321,Stem Cells and Neurodegenerati,View DRB 321 in Course Search ,001,Medical Sciences,"Rubin,Lee",0,1,0,0,0,0,0,1
10244,DRB 325,Tissue-Specific Stem Cells,View DRB 325 in Course Search ,001,Medical Sciences,"Wagers,Amy J",0,1,0,0,0,0,0,1
11780,DRB 330QC,Experimental Approchs to Dev B,View DRB 330QC in Course Search ,001,Medical Sciences,"North,Trista Elizabeth",0,9,0,0,0,0,0,9
13046,E-PSCI 101,Global Warming Science 101,View E-PSCI 101 in Course Search ,001,Earth & Planetary Sciences,"Tziperman,Eli",9,2,0,2,1,0,0,14
15858,E-PSCI 109,Earth Resources & Environment,View E-PSCI 109 in Course Search ,001,Earth & Planetary Sciences,"Shaw,John H.",17,1,0,1,0,0,0,19
13048,E-PSCI 133,Atmospheric Chemistry,View E-PSCI 133 in Course Search ,001,Earth & Planetary Sciences,"Jacob,Daniel",3,1,0,0,0,0,0,4
15903,E-PSCI 140,Geochemical & Cosmochemical,View E-PSCI 140 in Course Search ,001,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,0,0,0,0,0,0,0
15906,E-PSCI 161,Applied Environment Toxicology,View E-PSCI 161 in Course Search ,001,Earth & Planetary Sciences,"Sunderland,Elsie M",8,1,0,0,0,0,0,9
13481,E-PSCI 166,State-of-the-Art Harvard Clima,View E-PSCI 166 in Course Search ,001,Earth & Planetary Sciences,"Anderson,James G.",2,0,0,0,0,0,0,2
15860,E-PSCI 231,Climate Dynamics,View E-PSCI 231 in Course Search ,001,Earth & Planetary Sciences,"Tziperman,Eli",2,6,0,4,0,0,0,12
18491,E-PSCI 236,Environmental Modeling,View E-PSCI 236 in Course Search ,001,Earth & Planetary Sciences,"Wofsy,Steven C.",0,6,0,8,0,0,0,14
15904,E-PSCI 243,Geochem/Cosmochem Thermodynami,View E-PSCI 243 in Course Search ,001,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,3,0,0,0,0,0,3
15862,E-PSCI 248,Mineral Physics & Chemistry,View E-PSCI 248 in Course Search ,001,Earth & Planetary Sciences,"Fischer,Rebecca A",3,7,0,0,0,0,0,10
15905,E-PSCI 261,Sea Level Change,View E-PSCI 261 in Course Search ,001,Earth & Planetary Sciences,"Mitrovica,Jerry X.",5,7,0,1,0,0,0,13
13049,E-PSCI 301,Teaching-Related Work,View E-PSCI 301 in Course Search ,001,Earth & Planetary Sciences,,0,6,0,0,0,0,0,6
13057,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,005,Earth & Planetary Sciences,"Fischer,Rebecca A",0,1,0,0,0,0,0,1
13059,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,007,Earth & Planetary Sciences,"Huybers,Peter John",0,3,0,0,0,0,0,3
13061,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,009,Earth & Planetary Sciences,"Jacob,Daniel",0,1,0,0,0,0,0,1
13062,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,010,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,3,0,0,0,0,0,3
13064,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,012,Earth & Planetary Sciences,"Kuang,Zhiming",0,1,0,0,0,0,0,1
13065,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,013,Earth & Planetary Sciences,"Langmuir,Charles",0,1,0,0,0,0,0,1
13066,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,014,Earth & Planetary Sciences,"Linz,Marianna Katherine",0,1,0,0,0,0,0,1
13068,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,016,Earth & Planetary Sciences,"McColl,Kaighin A",0,2,0,0,0,0,0,2
13074,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,022,Earth & Planetary Sciences,"Shaw,John H.",0,1,0,0,0,0,0,1
13075,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,023,Earth & Planetary Sciences,"Sunderland,Elsie M",0,1,0,0,0,0,0,1
13077,E-PSCI 302,Reading and Research,View E-PSCI 302 in Course Search ,025,Earth & Planetary Sciences,"Wofsy,Steven C.",0,2,0,0,0,0,0,2
13081,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,003,Earth & Planetary Sciences,"Drabon,Nadja",0,2,0,0,0,0,0,2
13082,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,004,Earth & Planetary Sciences,"Farrell,Brian F.",0,1,0,0,0,0,0,1
13083,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,005,Earth & Planetary Sciences,"Fischer,Rebecca A",0,2,0,0,0,0,0,2
13084,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,006,Earth & Planetary Sciences,"Fu,Roger Rennan",0,2,0,0,0,0,0,2
13085,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,007,Earth & Planetary Sciences,"Huybers,Peter John",0,1,0,0,0,0,0,1
13086,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,008,Earth & Planetary Sciences,"Ishii,Miaki",0,1,0,0,0,0,0,1
13087,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,009,Earth & Planetary Sciences,"Jacob,Daniel",0,6,0,0,0,0,0,6
13089,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,011,Earth & Planetary Sciences,"Johnston,David T",0,1,0,0,0,0,0,1
13090,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,012,Earth & Planetary Sciences,"Kuang,Zhiming",0,5,0,0,0,0,0,5
13091,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,013,Earth & Planetary Sciences,"Langmuir,Charles",0,1,0,0,0,0,0,1
13092,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,014,Earth & Planetary Sciences,"Linz,Marianna Katherine",0,1,0,0,0,0,0,1
13094,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,016,Earth & Planetary Sciences,"McColl,Kaighin A",0,1,0,0,0,0,0,1
13096,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,018,Earth & Planetary Sciences,"Meade,Brendan J.",0,1,0,0,0,0,0,1
13097,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,019,Earth & Planetary Sciences,"Mitrovica,Jerry X.",0,1,0,0,0,0,0,1
13098,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,020,Earth & Planetary Sciences,"Pearson,Ann",0,2,0,0,0,0,0,2
13100,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,022,Earth & Planetary Sciences,"Shaw,John H.",0,3,0,0,0,0,0,3
13102,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,024,Earth & Planetary Sciences,"Tziperman,Eli",0,3,0,0,0,0,0,3
13103,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,025,Earth & Planetary Sciences,"Wofsy,Steven C.",0,1,0,0,0,0,0,1
13104,E-PSCI 303,Directional Dissertation,View E-PSCI 303 in Course Search ,026,Earth & Planetary Sciences,"Wordsworth,Robin",0,3,0,0,0,0,0,3
13052,E-PSCI 56,History of Life on Earth,View E-PSCI 56 in Course Search ,001,Earth & Planetary Sciences,"Ortega-Hernandez,Javier",3,0,0,0,0,0,0,3
13043,E-PSCI 91,Supervised Reading & Research,View E-PSCI 91 in Course Search ,001,Earth & Planetary Sciences,"Fu,Roger Rennan",2,0,0,0,0,0,0,2
13045,E-PSCI 99B,Tutorial - Senior Year,View E-PSCI 99B in Course Search ,001,Earth & Planetary Sciences,"James,Esther K",6,0,0,0,0,0,0,6
15919,EABS 256R,Chinese Buddhist Texts,View EABS 256R in Course Search ,01,East Asian Langs & Civ,"Robson,James",1,6,0,0,0,0,0,7
15945,EAFM 129,"""Bad"" Art in Korea",View EAFM 129 in Course Search ,01,East Asian Langs & Civ,"Bu,Chan Yong",17,0,0,1,0,0,0,18
15947,EAFM 207R,Topics in Asian Media Studies,View EAFM 207R in Course Search ,01,East Asian Langs & Civ,"Zahlten,Alexander",2,7,0,0,0,0,0,9
15942,EAFM 226,East Asia Docum Media,View EAFM 226 in Course Search ,01,East Asian Langs & Civ,"Bu,Chan Yong",2,4,0,0,0,0,0,6
11529,EAFM 300,Reading and Research,View EAFM 300 in Course Search ,001,East Asian Langs & Civ,"Zahlten,Alexander",0,2,0,0,0,0,0,2
11531,EAFM 300,Reading and Research,View EAFM 300 in Course Search ,003,East Asian Langs & Civ,"Yoda,Tomiko",0,2,0,0,0,0,0,2
21453,EASTD 139,Tibetan Buddhisms,View EASTD 139 in Course Search ,01,East Asian Langs & Civ,"Gyatso,Janet",4,4,0,0,0,0,0,8
13752,EASTD 140,Major Rel Texts of East Asia,View EASTD 140 in Course Search ,01,East Asian Langs & Civ,"Abe,Ryuichi",10,1,0,0,0,0,0,11
17984,EASTD 141,Study of East Asian Religions,View EASTD 141 in Course Search ,01,East Asian Langs & Civ,"Robson,James",9,1,0,1,0,0,0,11
12804,EASTD 143B,Digital Tools (Advanced),View EASTD 143B in Course Search ,01,East Asian Langs & Civ,"Tang,Kwok-leong",0,4,0,2,0,0,0,6
12807,EASTD 153,"Buddhis, JpnArts, Culture",View EASTD 153 in Course Search ,01,East Asian Langs & Civ,"Abe,Ryuichi",25,5,0,0,0,0,0,30
15913,EASTD 261,East Asian Art & Lit Adv. Rdgs,View EASTD 261 in Course Search ,01,East Asian Langs & Civ,"McCormick,Melissa M.",0,8,0,0,0,0,0,8
11686,EASTD 300,Reading and Research,View EASTD 300 in Course Search ,02,East Asian Langs & Civ,"Howell,David L",0,1,0,0,0,0,0,1
11947,EASTD 301,Independent TF Work,View EASTD 301 in Course Search ,001,East Asian Langs & Civ,,0,12,0,0,0,0,0,12
11946,EASTD 302,Independent Course Work,View EASTD 302 in Course Search ,001,East Asian Langs & Civ,,0,7,0,0,0,0,0,7
11948,EASTD 303,Independent Research,View EASTD 303 in Course Search ,01,East Asian Langs & Civ,,0,12,0,0,0,0,0,12
10994,EASTD 90R,East Asian Language Tutorials,View EASTD 90R in Course Search ,001,East Asian Langs & Civ,"Kuriyama,Shigehisa",2,0,0,0,0,0,0,2
10777,EASTD 91R,Supervised Reading & Research,View EASTD 91R in Course Search ,001,East Asian Langs & Civ,"Kuriyama,Shigehisa",1,0,0,0,0,0,0,1
10535,EASTD 97AB,Intro E. Asia Issues & Methods,View EASTD 97AB in Course Search ,001,East Asian Langs & Civ,"Kuriyama,Shigehisa",27,0,0,0,0,0,0,27
10871,EASTD 99B,Tutorial - Senior Year,View EASTD 99B in Course Search ,001,East Asian Langs & Civ,"Kuriyama,Shigehisa",3,0,0,0,0,0,0,3
16038,ECON 1005,Economic Growth and the Social,View ECON 1005 in Course Search ,001,Economics,"Friedman,Benjamin M.",52,0,0,2,0,0,1,55
12183,ECON 1010A,Intermediate Microeconomics,View ECON 1010A in Course Search ,001,Economics,"Melitz,Marc",65,1,0,0,1,0,0,67
12184,ECON 1010B,Intermediate Macroeconomics,View ECON 1010B in Course Search ,001,Economics,"Foote,Christopher L.",265,1,0,1,1,0,0,268
12811,ECON 1011B,Intermediate Macroeconomics: A,View ECON 1011B in Course Search ,001,Economics,"Chodorow-Reich,Gabriel Isaac",116,0,1,0,1,0,0,118
13761,ECON 1015,Black Genius,View ECON 1015 in Course Search ,001,Economics,"Fryer Jr,Roland Gerhard",29,0,0,1,0,0,0,30
16028,ECON 1021,Using Markets to Solve Social,View ECON 1021 in Course Search ,001,Economics,"Fryer Jr,Roland Gerhard",174,2,1,3,5,0,1,186
13144,ECON 1042,Sports Economics,View ECON 1042 in Course Search ,001,Economics,"Cramer,Judd N.L.",68,0,0,3,0,0,0,71
12185,ECON 1050,"Strategy, Conflict, and",View ECON 1050 in Course Search ,001,Economics,"Neugeboren,Robert",22,0,0,0,1,0,0,23
17953,ECON 1071,Incentives in the Wild,View ECON 1071 in Course Search ,001,Economics,"Gonczarowski,Yannai A.",30,0,0,0,0,0,0,30
12812,ECON 10A,Principles of Economics,View ECON 10A in Course Search ,001,Economics,"Le Brun,Anne N.",93,0,0,0,0,0,0,93
12180,ECON 10B,Principles of Economics,View ECON 10B in Course Search ,001,Economics,"Furman,Jason",649,0,0,1,0,0,0,650
12182,ECON 1123,Introduction to Econometrics,View ECON 1123 in Course Search ,001,Economics,"Bruich,Gregory Alan",183,0,0,2,1,1,0,187
18436,ECON 1126,Quantitative Methods in Econ,View ECON 1126 in Course Search ,001,Economics,"Viviano,Davide",81,0,0,0,1,0,0,82
18368,ECON 1333,Economics of Mental Health,View ECON 1333 in Course Search ,001,Economics,"Basilico,Matthew Frederick",102,0,0,3,0,0,0,105
12790,ECON 1425,Political Economics,View ECON 1425 in Course Search ,001,Economics,"Shleifer,Andrei",18,0,0,0,0,0,0,18
13329,ECON 1450,Political Economy of Religion,View ECON 1450 in Course Search ,001,Economics,"Barro,Robert J.",18,0,0,1,0,0,0,19
12226,ECON 1661,Economics of Climate Change an,View ECON 1661 in Course Search ,001,Economics,"Stavins,Robert",31,0,2,2,0,0,0,35
13139,ECON 1723,Capital Markets,View ECON 1723 in Course Search ,001,Economics,"Liu,Weiling",106,2,1,6,6,1,0,122
13145,ECON 1759,Financial Sys & Central Bank,View ECON 1759 in Course Search ,001,Economics,"Stein,Jeremy C.",178,1,1,8,3,0,0,191
16052,ECON 1800,The Economics of Cities,View ECON 1800 in Course Search ,001,Economics,"DiPasquale,Denise",58,1,0,12,1,0,1,73
13146,ECON 1818,Econ of Discontinuous Change,View ECON 1818 in Course Search ,001,Economics,"Freeman,Richard B.",14,0,1,0,2,0,0,17
12172,ECON 2001,Reading and Research,View ECON 2001 in Course Search ,001,Economics,"Miron,Jeffrey A.",0,6,0,0,0,0,0,6
21171,ECON 2003,Computing for Economists,View ECON 2003 in Course Search ,001,Economics,,0,0,0,0,0,0,0,0
12178,ECON 2010B,Economic Theory,View ECON 2010B in Course Search ,001,Economics,"Strzalecki,Tomasz",0,26,0,0,0,0,0,26
12181,ECON 2010D,Economic Theory,View ECON 2010D in Course Search ,001,Economics,"Gabaix,Xavier",3,26,1,0,1,0,0,31
12187,ECON 2020B,Microeconomic Theory II,View ECON 2020B in Course Search ,001,Economics,"Avery,Christopher Norio",0,31,1,0,0,1,0,33
16053,ECON 2030,Psychology and Economics,View ECON 2030 in Course Search ,001,Economics,"Laibson,David I.",7,15,0,0,2,0,0,24
25651,ECON 2050,"Behavioral Econ, Law & Pub Pol",View ECON 2050 in Course Search ,001,Economics,"Sunstein,Cass Robert",0,3,1,0,0,0,0,4
20895,ECON 2052,Game Theory I,View ECON 2052 in Course Search ,1,Economics,"Li,Shengwu",2,10,0,2,0,0,0,14
13790,ECON 2060,Contract Theory,View ECON 2060 in Course Search ,001,Economics,"Hart,Oliver",3,8,1,0,0,0,0,12
12199,ECON 2115,Econometric Methods II,View ECON 2115 in Course Search ,001,Economics,"Gechter,Michael",0,24,0,1,0,2,0,27
12186,ECON 2140,Econometric Methods,View ECON 2140 in Course Search ,001,Economics,"Arkhangelskiy,Dmitry",2,34,1,0,0,2,0,39
13187,ECON 2148,Topics in Econometrics,View ECON 2148 in Course Search ,001,Economics,"Viviano,Davide",0,21,0,1,0,0,0,22
19958,ECON 2329,Topics in Political Economy,View ECON 2329 in Course Search ,001,Economics,"Pons,Vincent",1,5,0,0,0,0,0,6
13856,ECON 2410A,Macro-Finance: Rational and Be,View ECON 2410A in Course Search ,001,Economics,"Gabaix,Xavier",1,15,0,7,0,0,0,23
16057,ECON 2411,Advanced Macroeconomics,View ECON 2411 in Course Search ,001,Economics,"Straub,Ludwig",1,6,0,2,0,0,0,9
20922,ECON 2417,Macroeconomics of Development,View ECON 2417 in Course Search ,001,Economics,"Lagakos,David",0,16,0,3,0,1,0,20
12176,ECON 2450B,Public Econ and Fiscal Policy,View ECON 2450B in Course Search ,001,Economics,"Jaravel,Xavier Laurent",0,5,0,1,0,1,0,7
12200,ECON 2465,Health Economics,View ECON 2465 in Course Search ,001,Economics,"Cutler,David",0,9,0,2,2,0,0,13
22066,ECON 2530B,International Finance,View ECON 2530B in Course Search ,001,Economics,"Itskhoki,Oleg",1,6,0,3,2,0,0,12
12175,ECON 2535,Adv Topics in Internationl Tra,View ECON 2535 in Course Search ,001,Economics,"Melitz,Marc",0,4,0,0,0,0,0,4
12201,ECON 2611,Industrial Organization II,View ECON 2611 in Course Search ,001,Economics,"Kalouptsidi,Myrto",0,15,1,0,0,0,0,16
22062,ECON 2721,Field Experiments,View ECON 2721 in Course Search ,001,Economics,"Chan,Alex",0,0,0,0,0,0,0,0
13149,ECON 2726,Theor & Empir Perspct on Entre,View ECON 2726 in Course Search ,001,Economics,"Lerner,Josh",6,4,0,1,1,2,0,14
12203,ECON 2727,Empirical Methods Financial Ec,View ECON 2727 in Course Search ,001,Economics,"Hanson,Samuel Gregory",0,4,0,0,0,1,0,5
13779,ECON 2810B,Labor Economics & Market Insts,View ECON 2810B in Course Search ,001,Economics,"Campos,Christopher",1,8,0,2,0,3,0,14
13148,ECON 2880,Economics of Science,View ECON 2880 in Course Search ,001,Economics,"Freeman,Richard B.",0,2,0,1,1,0,0,4
12206,ECON 2902,Early-Stage Research Theory,View ECON 2902 in Course Search ,001,Economics,"Li,Shengwu",0,2,0,0,0,0,0,2
12209,ECON 2903,Metrics Reading Group,View ECON 2903 in Course Search ,001,Economics,"Tamer,Elie",0,7,0,0,0,0,0,7
19961,ECON 2904,Historical Econ Dev Reading Gr,View ECON 2904 in Course Search ,001,Economics,"Goldin,Claudia",0,4,0,0,0,0,0,4
12210,ECON 2906,Macroeconomics Reading Group,View ECON 2906 in Course Search ,001,Economics,"Chodorow-Reich,Gabriel Isaac",0,7,0,0,0,0,0,7
21886,ECON 2907,Public Reading Group,View ECON 2907 in Course Search ,001,Economics,"Stantcheva,Stefanie",0,11,0,0,0,0,0,11
12679,ECON 2908,Early Stage Research and Discu,View ECON 2908 in Course Search ,01,Economics,"Antras,Pol",0,4,0,0,0,0,0,4
12208,ECON 2909,IO Reading Group,View ECON 2909 in Course Search ,001,Economics,"Lee,Robin",0,4,0,0,0,0,0,4
